"id","url","owner_id","name","forked_from","num_of_commits","head_id","base_id"
331817658,https://api.github.com/repos/TurkServer/turkserver-meteor/pulls/96,8481982,turkserver-meteor,10766038,1,217177089,10766038
76043955,https://api.github.com/repos/TurkServer/turkserver-meteor/pulls/81,2080084,turkserver-meteor,10766038,3,10766038,10766038
103398675,https://api.github.com/repos/tomlokhorst/wol/pulls/4,1039486,wol,1479578,1,80159187,1479578
76899321,https://api.github.com/repos/tomlokhorst/wol/pulls/3,3399860,wol,1479578,1,-1,1479578
395192645,https://api.github.com/repos/luakit/luakit-plugins/pulls/27,598397,luakit-plugins,4833143,3,238571335,4833143
171584487,https://api.github.com/repos/luakit/luakit-plugins/pulls/26,11452776,luakit-plugins,4833143,1,114117443,4833143
165692871,https://api.github.com/repos/luakit/luakit-plugins/pulls/25,11452776,luakit-plugins,4833143,1,114117443,4833143
164870703,https://api.github.com/repos/luakit/luakit-plugins/pulls/22,11452776,luakit-plugins,4833143,1,114117443,4833143
27811523,https://api.github.com/repos/luakit/luakit-plugins/pulls/9,149418,luakit-plugins,4833143,8,29636304,4833143
8714306,https://api.github.com/repos/luakit/luakit-plugins/pulls/7,1596161,luakit-plugins,4833143,3,12852059,4833143
124285134,https://api.github.com/repos/btrott/Digest-BubbleBabble/pulls/1,44790,Digest-BubbleBabble,1519515,1,93560961,1519515
444149898,https://api.github.com/repos/BurakDev/hotoloti/pulls/18,3709715,hotoloti,42731367,2,276954777,42731367
386412789,https://api.github.com/repos/MissouriMRDT/PowerBoard_Software/pulls/2,43531378,PowerBoard_Software,49167475,5,49167475,49167475
73803872,https://api.github.com/repos/simonprev/solage/pulls/4,27001,solage,59780343,1,61151718,59780343
72785010,https://api.github.com/repos/mottalli/rust-jni-test/pulls/1,552646,rust-jni-test,60426641,1,-1,60426641
682081993,https://api.github.com/repos/lifepillar/vim-cheat40/pulls/10,13056013,vim-cheat40,60428399,2,382106823,60428399
415750627,https://api.github.com/repos/xuset/planktos/pulls/92,23040076,planktos,73025617,1,73025617,73025617
403415429,https://api.github.com/repos/xuset/planktos/pulls/91,23040076,planktos,73025617,1,73025617,73025617
343435088,https://api.github.com/repos/xuset/planktos/pulls/90,23040076,planktos,73025617,1,73025617,73025617
297254521,https://api.github.com/repos/xuset/planktos/pulls/87,23040076,planktos,73025617,1,73025617,73025617
292997458,https://api.github.com/repos/xuset/planktos/pulls/86,23040076,planktos,73025617,1,73025617,73025617
276230182,https://api.github.com/repos/xuset/planktos/pulls/85,23040076,planktos,73025617,1,73025617,73025617
254056875,https://api.github.com/repos/xuset/planktos/pulls/84,23040076,planktos,73025617,1,73025617,73025617
217302409,https://api.github.com/repos/xuset/planktos/pulls/81,6329880,planktos,73025617,3,-1,73025617
211722268,https://api.github.com/repos/xuset/planktos/pulls/79,23040076,planktos,73025617,1,73025617,73025617
207450431,https://api.github.com/repos/xuset/planktos/pulls/78,23040076,planktos,73025617,1,73025617,73025617
520653283,https://api.github.com/repos/mhisoft/eVault/pulls/11,12508722,eVault,54280207,11,310282655,54280207
519424286,https://api.github.com/repos/mhisoft/eVault/pulls/10,9051000,eVault,54280207,9,54280207,54280207
275959253,https://api.github.com/repos/basvandijk/dstring/pulls/1,134491,dstring,1626638,3,184958062,1626638
660508940,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/192,41898282,IntervalConstraintProgramming.jl,55748801,1,55748801,55748801
659633243,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/191,41898282,IntervalConstraintProgramming.jl,55748801,1,55748801,55748801
632102049,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/190,41898282,IntervalConstraintProgramming.jl,55748801,1,55748801,55748801
434941239,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/166,191822,IntervalConstraintProgramming.jl,55748801,2,55748801,55748801
361294809,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/155,31127446,IntervalConstraintProgramming.jl,55748801,1,-1,55748801
280139207,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/142,31127446,IntervalConstraintProgramming.jl,55748801,1,-1,55748801
203602190,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/100,26198993,IntervalConstraintProgramming.jl,55748801,11,138219616,55748801
200737319,https://api.github.com/repos/JuliaIntervals/IntervalConstraintProgramming.jl/pulls/97,26198993,IntervalConstraintProgramming.jl,55748801,7,138219616,55748801
307793,https://api.github.com/repos/mhenke/cfwheels-training-source/pulls/3,750699,cfwheels-training-source,1675678,1,2319849,1675678
213360261,https://api.github.com/repos/reedscot/icml2016/pulls/26,25325900,icml2016,60300108,1,-1,60300108
131040148,https://api.github.com/repos/reedscot/icml2016/pulls/19,11433468,icml2016,60300108,1,97579261,60300108
146664895,https://api.github.com/repos/gugod/Time-Verbal/pulls/1,56743,Time-Verbal,1679442,1,107042779,1679442
141540,https://api.github.com/repos/hharrison/GNCC/pulls/4,288031,GNCC,1679492,1,1679505,1679492
556784676,https://api.github.com/repos/Yorko/python_intro/pulls/6,46597726,python_intro,45799644,1,329918083,45799644
459464307,https://api.github.com/repos/dagit/zenc/pulls/3,1006477,zenc,1717643,1,283844712,1717643
678201890,https://api.github.com/repos/TheZoq2/Rust-Scad/pulls/11,15152190,Rust-Scad,60480025,3,380348560,60480025
547862216,https://api.github.com/repos/TheZoq2/Rust-Scad/pulls/9,72316470,Rust-Scad,60480025,1,310841862,60480025
73341911,https://api.github.com/repos/eml11/PMPPython/pulls/3,19814734,PMPPython,60478597,9,60684030,60478597
75247959,https://api.github.com/repos/garcia-pedro-hr/DC-UFSCar-LabBD-201601-PostgreSQL/pulls/3,14061416,DC-UFSCar-LabBD-201601-PostgreSQL,59611658,1,60099816,59611658
22666416,https://api.github.com/repos/htm-community/clortex/pulls/12,8518239,clortex,15969751,1,25173832,15969751
375751357,https://api.github.com/repos/PrecursorApp/precursor/pulls/183,49699333,precursor,24519017,1,24519017,24519017
91331825,https://api.github.com/repos/PrecursorApp/precursor/pulls/178,16604583,precursor,24519017,1,24519017,24519017
38408680,https://api.github.com/repos/PrecursorApp/precursor/pulls/166,476818,precursor,24519017,21,24519017,24519017
502133474,https://api.github.com/repos/gzoritchak/marslander/pulls/3,49699333,marslander,60480299,1,60480299,60480299
325120803,https://api.github.com/repos/gzoritchak/marslander/pulls/2,22577113,marslander,60480299,3,-1,60480299
276859132,https://api.github.com/repos/gzoritchak/marslander/pulls/1,508752,marslander,60480299,1,185534146,60480299
636895163,https://api.github.com/repos/scala-exercises/exercises-shapeless/pulls/158,24799081,exercises-shapeless,60521289,1,60521289,60521289
608721268,https://api.github.com/repos/scala-exercises/exercises-shapeless/pulls/151,24799081,exercises-shapeless,60521289,1,60521289,60521289
557881247,https://api.github.com/repos/scala-exercises/exercises-shapeless/pulls/134,6510179,exercises-shapeless,60521289,2,331162292,60521289
314247132,https://api.github.com/repos/scala-exercises/exercises-shapeless/pulls/46,52432856,exercises-shapeless,60521289,2,206423283,60521289
636890879,https://api.github.com/repos/scala-exercises/exercises-cats/pulls/211,24799081,exercises-cats,60521124,1,60521124,60521124
584018954,https://api.github.com/repos/scala-exercises/exercises-cats/pulls/192,1740859,exercises-cats,60521124,1,344161990,60521124
557881361,https://api.github.com/repos/scala-exercises/exercises-cats/pulls/181,6510179,exercises-cats,60521124,1,331162418,60521124
207835271,https://api.github.com/repos/scala-exercises/exercises-cats/pulls/67,1265645,exercises-cats,60521124,1,144492399,60521124
664609791,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/292,41239783,exercises-stdlib,60521107,1,374961696,60521107
657484182,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/290,6682833,exercises-stdlib,60521107,1,371743677,60521107
636895625,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/283,24799081,exercises-stdlib,60521107,1,60521107,60521107
608721520,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/275,24799081,exercises-stdlib,60521107,1,60521107,60521107
467158524,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/220,9626484,exercises-stdlib,60521107,1,287189545,60521107
314071542,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/148,52432856,exercises-stdlib,60521107,2,206340672,60521107
311200686,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/147,4103692,exercises-stdlib,60521107,1,204619545,60521107
311197316,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/146,4103692,exercises-stdlib,60521107,1,204619545,60521107
311195119,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/145,4103692,exercises-stdlib,60521107,1,204619545,60521107
305807991,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/142,12224155,exercises-stdlib,60521107,1,201369101,60521107
292155292,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/140,6998736,exercises-stdlib,60521107,1,193975851,60521107
268110684,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/138,10247224,exercises-stdlib,60521107,2,179975402,60521107
254079925,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/136,3625271,exercises-stdlib,60521107,1,171376717,60521107
249249768,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/135,5079660,exercises-stdlib,60521107,1,168410746,60521107
247479678,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/134,6724806,exercises-stdlib,60521107,1,167439073,60521107
243253005,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/131,1592398,exercises-stdlib,60521107,1,164824376,60521107
243089132,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/129,39063544,exercises-stdlib,60521107,1,164715050,60521107
239436655,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/128,32493191,exercises-stdlib,60521107,1,162150506,60521107
239186490,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/127,32493191,exercises-stdlib,60521107,1,162150506,60521107
235182229,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/125,40265407,exercises-stdlib,60521107,1,159927469,60521107
224418478,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/120,1658525,exercises-stdlib,60521107,1,153786038,60521107
224336194,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/119,1658525,exercises-stdlib,60521107,1,153786038,60521107
218354675,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/117,6271645,exercises-stdlib,60521107,1,150090803,60521107
217822963,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/116,1927703,exercises-stdlib,60521107,1,150176006,60521107
215821216,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/113,26837722,exercises-stdlib,60521107,1,148994384,60521107
214014445,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/112,15312106,exercises-stdlib,60521107,1,147719237,60521107
213717908,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/111,15312106,exercises-stdlib,60521107,1,147719237,60521107
212613661,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/109,2572953,exercises-stdlib,60521107,1,147124416,60521107
209381730,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/108,175758,exercises-stdlib,60521107,9,145338641,60521107
205546604,https://api.github.com/repos/scala-exercises/exercises-stdlib/pulls/107,15111370,exercises-stdlib,60521107,1,143027218,60521107
517202355,https://api.github.com/repos/OCamlPro/ocp-build/pulls/129,2611789,ocp-build,30030511,1,271665340,30030511
297715482,https://api.github.com/repos/OCamlPro/ocp-build/pulls/122,514957,ocp-build,30030511,1,55006188,30030511
295797581,https://api.github.com/repos/OCamlPro/ocp-build/pulls/121,29592775,ocp-build,30030511,6,194822429,30030511
295406588,https://api.github.com/repos/OCamlPro/ocp-build/pulls/120,29592775,ocp-build,30030511,4,194822429,30030511
285929939,https://api.github.com/repos/OCamlPro/ocp-build/pulls/119,4703008,ocp-build,30030511,2,-1,30030511
197490602,https://api.github.com/repos/OCamlPro/ocp-build/pulls/113,514957,ocp-build,30030511,1,55006188,30030511
73167875,https://api.github.com/repos/bap-node-microframework/node-microframework-mongoose/pulls/5,5024332,node-microframework-mongoose,60333341,6,60336127,60333341
72868922,https://api.github.com/repos/bap-node-microframework/node-microframework-mongoose/pulls/4,5024332,node-microframework-mongoose,60333341,1,60336127,60333341
73168227,https://api.github.com/repos/bap-node-microframework/node-microframework-sequelize/pulls/7,5024332,node-microframework-sequelize,60333367,5,60335598,60333367
72868269,https://api.github.com/repos/bap-node-microframework/node-microframework-sequelize/pulls/6,5024332,node-microframework-sequelize,60333367,2,60335598,60333367
226520407,https://api.github.com/repos/jakobbossek/rpn/pulls/1,1260920,rpn,60563497,1,155198206,60563497
692229494,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/106,49699333,ExtremeStudio,35790025,1,35790025,35790025
673129902,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/105,49699333,ExtremeStudio,35790025,1,35790025,35790025
663130721,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/104,49699333,ExtremeStudio,35790025,1,35790025,35790025
622919772,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/99,27856297,ExtremeStudio,35790025,1,35790025,35790025
598510058,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/98,27856297,ExtremeStudio,35790025,1,35790025,35790025
545503564,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/93,27856297,ExtremeStudio,35790025,1,35790025,35790025
516465547,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/92,27856297,ExtremeStudio,35790025,1,35790025,35790025
295818202,https://api.github.com/repos/Ahmad45123/ExtremeStudio/pulls/66,8184424,ExtremeStudio,35790025,30,35790025,35790025
283572,https://api.github.com/repos/stephan48/mojo-plugin-openid-provider/pulls/1,506957,mojo-plugin-openid-provider,1923910,1,1928551,1923910
608792701,https://api.github.com/repos/dur-randir/Devel-PrettyTrace/pulls/1,149257,Devel-PrettyTrace,1934610,2,354586851,1934610
72881278,https://api.github.com/repos/victorteokw/ruby-guard/pulls/7,71871,ruby-guard,27163541,1,60582937,27163541
26466069,https://api.github.com/repos/victorteokw/ruby-guard/pulls/4,97011,ruby-guard,27163541,1,28346885,27163541
186393101,https://api.github.com/repos/MrKiven/PyZh/pulls/27,30499307,PyZh,7576029,2,132464065,7576029
96012980,https://api.github.com/repos/pachterlab/scRNA-Seq-TCC-prep/pulls/1,963647,scRNA-Seq-TCC-prep,59266448,1,-1,59266448
415670278,https://api.github.com/repos/mathieulaporte/machine/pulls/5,124580,machine,60608194,1,262716873,60608194
229419250,https://api.github.com/repos/mathieulaporte/machine/pulls/4,7304492,machine,60608194,3,156732308,60608194
161125206,https://api.github.com/repos/mathieulaporte/machine/pulls/2,2829,machine,60608194,1,116262911,60608194
111504912,https://api.github.com/repos/ngrx/notify/pulls/4,878660,notify,60630695,2,-1,60630695
209676650,https://api.github.com/repos/3drobotics/rust-ptp/pulls/15,476418,rust-ptp,54347970,3,145483875,54347970
78402830,https://api.github.com/repos/3drobotics/rust-ptp/pulls/9,51256,rust-ptp,54347970,6,54347970,54347970
349517625,https://api.github.com/repos/msp/cyanometer/pulls/2,49699333,cyanometer,60650632,1,60650632,60650632
147879155,https://api.github.com/repos/OvermindDL1/ldap_ex/pulls/2,7528885,ldap_ex,60627255,1,107587928,60627255
682594798,https://api.github.com/repos/dsccommunity/SharePointDsc/pulls/1331,13898671,SharePointDsc,34434722,1,148611986,34434722
98529926,https://api.github.com/repos/kaddiya/gravy/pulls/9,15953305,gravy,44096062,2,44096062,44096062
261560259,https://api.github.com/repos/CTeX-org/tex-by-topic-cn/pulls/10,5158738,tex-by-topic-cn,60608583,2,60608583,60608583
239106400,https://api.github.com/repos/CTeX-org/tex-by-topic-cn/pulls/9,20421795,tex-by-topic-cn,60608583,3,161340689,60608583
238898134,https://api.github.com/repos/CTeX-org/tex-by-topic-cn/pulls/8,23316477,tex-by-topic-cn,60608583,8,161868146,60608583
469131338,https://api.github.com/repos/TotalVerb/SExpressions.jl/pulls/12,41898282,SExpressions.jl,60583471,1,60583471,60583471
79835794,https://api.github.com/repos/hpparvi/opents/pulls/2,6024213,opents,51584220,3,51584220,51584220
70233247,https://api.github.com/repos/hpparvi/opents/pulls/1,6024213,opents,51584220,30,51584220,51584220
263135091,https://api.github.com/repos/barisatalay/delphi-android-broadcast-receiver-component/pulls/1,11756131,delphi-android-broadcast-receiver-component,32204612,1,176883851,32204612
97108654,https://api.github.com/repos/mojako/adblock-filter.vim/pulls/1,853977,adblock-filter.vim,2116976,1,75931342,2116976
344731238,https://api.github.com/repos/initconf/scan-NG/pulls/5,6923293,scan-NG,60678904,30,223204150,60678904
73082617,https://api.github.com/repos/fomkin/scala-rethinkdb-driver/pulls/20,2654820,scala-rethinkdb-driver,41692943,2,41692943,41692943
58314503,https://api.github.com/repos/vs-archive/ng2-selectivity/pulls/12,31058,ng2-selectivity,42922110,2,50853211,42922110
235034121,https://api.github.com/repos/sherwind/perl-BERT/pulls/1,30901,perl-BERT,2145060,2,159844796,2145060
206701022,https://api.github.com/repos/shen390s/mermaid-mode/pulls/2,2378002,mermaid-mode,60684512,2,143820423,60684512
77649850,https://api.github.com/repos/elmoin/dive-into-elm-exercise-II/pulls/3,47693,dive-into-elm-exercise-II,60685904,4,-1,60685904
73375845,https://api.github.com/repos/elmoin/dive-into-elm-exercise-II/pulls/2,323267,dive-into-elm-exercise-II,60685904,8,60719354,60685904
159609519,https://api.github.com/repos/vue-bulma/vue-admin/pulls/244,9897675,vue-admin,60311506,11,110918456,60311506
151045569,https://api.github.com/repos/vue-bulma/vue-admin/pulls/239,20177443,vue-admin,60311506,3,60311506,60311506
146762848,https://api.github.com/repos/vue-bulma/vue-admin/pulls/235,10158410,vue-admin,60311506,30,-1,60311506
146381237,https://api.github.com/repos/vue-bulma/vue-admin/pulls/231,19744550,vue-admin,60311506,1,-1,60311506
142783263,https://api.github.com/repos/vue-bulma/vue-admin/pulls/227,849052,vue-admin,60311506,3,104441370,60311506
139962263,https://api.github.com/repos/vue-bulma/vue-admin/pulls/224,4995159,vue-admin,60311506,1,102740144,60311506
138659438,https://api.github.com/repos/vue-bulma/vue-admin/pulls/223,174685,vue-admin,60311506,1,-1,60311506
127285573,https://api.github.com/repos/vue-bulma/vue-admin/pulls/209,1553055,vue-admin,60311506,1,95254927,60311506
125397478,https://api.github.com/repos/vue-bulma/vue-admin/pulls/208,14778889,vue-admin,60311506,30,-1,60311506
118904381,https://api.github.com/repos/vue-bulma/vue-admin/pulls/196,18628246,vue-admin,60311506,1,90226102,60311506
512883983,https://api.github.com/repos/NTTCom-MS/eyp-systemd/pulls/180,763214,eyp-systemd,48110100,1,-1,48110100
308049731,https://api.github.com/repos/NTTCom-MS/eyp-systemd/pulls/153,18467288,eyp-systemd,48110100,2,202719167,48110100
172814464,https://api.github.com/repos/halcwb/GenUnitApp/pulls/1,57396,GenUnitApp,60694307,1,123896722,60694307
666155091,https://api.github.com/repos/digraphs/Digraphs/pulls/494,8956868,Digraphs,60702386,3,61209978,60702386
660138860,https://api.github.com/repos/digraphs/Digraphs/pulls/491,32061818,Digraphs,60702386,1,309505222,60702386
658770506,https://api.github.com/repos/digraphs/Digraphs/pulls/489,6686071,Digraphs,60702386,1,60704271,60702386
631585408,https://api.github.com/repos/digraphs/Digraphs/pulls/464,8956868,Digraphs,60702386,2,61209978,60702386
628299806,https://api.github.com/repos/digraphs/Digraphs/pulls/460,61651823,Digraphs,60702386,30,333487793,60702386
615227112,https://api.github.com/repos/digraphs/Digraphs/pulls/454,61651823,Digraphs,60702386,30,333487793,60702386
601517971,https://api.github.com/repos/digraphs/Digraphs/pulls/449,8956868,Digraphs,60702386,1,61209978,60702386
579266811,https://api.github.com/repos/digraphs/Digraphs/pulls/415,72261920,Digraphs,60702386,6,335694884,60702386
571216410,https://api.github.com/repos/digraphs/Digraphs/pulls/403,6686071,Digraphs,60702386,9,60704271,60702386
542519116,https://api.github.com/repos/digraphs/Digraphs/pulls/375,6686071,Digraphs,60702386,1,60704271,60702386
519288934,https://api.github.com/repos/digraphs/Digraphs/pulls/340,66615695,Digraphs,60702386,1,308054352,60702386
333143253,https://api.github.com/repos/digraphs/Digraphs/pulls/267,811527,Digraphs,60702386,1,192374789,60702386
265369164,https://api.github.com/repos/digraphs/Digraphs/pulls/189,6686071,Digraphs,60702386,1,60704271,60702386
150051903,https://api.github.com/repos/digraphs/Digraphs/pulls/94,22198144,Digraphs,60702386,1,109140376,60702386
196923613,https://api.github.com/repos/voxpupuli/puppet-drbd/pulls/72,28858485,puppet-drbd,4697266,20,137912959,4697266
174496739,https://api.github.com/repos/voxpupuli/puppet-drbd/pulls/64,10614533,puppet-drbd,4697266,2,124900001,4697266
173121371,https://api.github.com/repos/voxpupuli/puppet-drbd/pulls/63,7989058,puppet-drbd,4697266,4,65532679,4697266
126269252,https://api.github.com/repos/voxpupuli/puppet-drbd/pulls/53,1107881,puppet-drbd,4697266,1,71784942,4697266
155425947,https://api.github.com/repos/ulsdevteam/forena/pulls/7,31661673,forena,22442688,9,22442688,22442688
155171151,https://api.github.com/repos/ulsdevteam/forena/pulls/6,7001322,forena,22442688,4,22442688,22442688
151765253,https://api.github.com/repos/ulsdevteam/forena/pulls/5,7001322,forena,22442688,4,22442688,22442688
157255405,https://api.github.com/repos/axjv/Input-Switcher/pulls/34,26444581,Input-Switcher,60701969,1,113578162,60701969
81207470,https://api.github.com/repos/chrippa/aur-packages/pulls/1,11416,aur-packages,2192755,2,65600203,2192755
489498869,https://api.github.com/repos/mraible/ng-demo/pulls/83,17892,ng-demo,60705741,1,60705741,60705741
116529650,https://api.github.com/repos/OWASP/Maturity-Models-UI/pulls/2,6666,Maturity-Models-UI,60706192,4,88713514,60706192
116497983,https://api.github.com/repos/OWASP/Maturity-Models-UI/pulls/1,6666,Maturity-Models-UI,60706192,3,88713514,60706192
124609486,https://api.github.com/repos/DEFRA/data-returns-acceptance-tests/pulls/16,837136,data-returns-acceptance-tests,60710639,1,-1,60710639
87388953,https://api.github.com/repos/Manuzor/midltod-d/pulls/4,2035977,midltod-d,60718725,2,69605087,60718725
661044466,https://api.github.com/repos/meyercm/flub/pulls/2,358749,flub,60722294,3,373035161,60722294
19057166,https://api.github.com/repos/brainwane/gf-family-tree/pulls/7,26110,gf-family-tree,18090677,1,22396532,18090677
654421731,https://api.github.com/repos/JanWerder/vscode-love-launcher/pulls/11,49699333,vscode-love-launcher,60723804,1,60723804,60723804
247685891,https://api.github.com/repos/computology/lein-maven-packagecloud-wagon/pulls/2,82501,lein-maven-packagecloud-wagon,60727879,1,167556915,60727879
136571790,https://api.github.com/repos/computology/lein-maven-packagecloud-wagon/pulls/1,2453976,lein-maven-packagecloud-wagon,60727879,1,100752989,60727879
495247577,https://api.github.com/repos/kvark/vange-rs/pulls/126,107301,vange-rs,60730286,1,60730286,60730286
242475730,https://api.github.com/repos/kvark/vange-rs/pulls/65,107301,vange-rs,60730286,2,60730286,60730286
83839568,https://api.github.com/repos/MarioGomezRamos/THOx/pulls/4,19825952,THOx,60706293,1,60706293,60706293
83838497,https://api.github.com/repos/MarioGomezRamos/THOx/pulls/3,19825952,THOx,60706293,20,60706293,60706293
114069377,https://api.github.com/repos/stryker-mutator/stryker-api/pulls/18,1034890,stryker-api,60709726,1,-1,60709726
297349910,https://api.github.com/repos/Ryuzaki-MrL/OldSNES/pulls/16,50300303,OldSNES,60750374,1,196768669,60750374
70992452,https://api.github.com/repos/mindfulmachines/peapod/pulls/10,2217705,peapod,48756398,1,-1,48756398
147879155,https://api.github.com/repos/OvermindDL1/ldap_ex/pulls/2,7528885,ldap_ex,60627255,1,107587928,60627255
636390710,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/12,49699333,viewer-nodejs-typeview.sample,42235027,1,42235027,42235027
604026110,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/11,49699333,viewer-nodejs-typeview.sample,42235027,1,42235027,42235027
587235015,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/10,49699333,viewer-nodejs-typeview.sample,42235027,1,42235027,42235027
536396305,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/9,49699333,viewer-nodejs-typeview.sample,42235027,1,42235027,42235027
388034010,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/7,49699333,viewer-nodejs-typeview.sample,42235027,1,42235027,42235027
220609229,https://api.github.com/repos/Autodesk-Forge/viewer-nodejs-typeview.sample/pulls/1,1014415,viewer-nodejs-typeview.sample,42235027,2,151658724,42235027
143105517,https://api.github.com/repos/xtruder/services/pulls/9,854770,services,53322195,1,82426098,53322195
143105157,https://api.github.com/repos/xtruder/services/pulls/8,854770,services,53322195,1,82426098,53322195
86713942,https://api.github.com/repos/xtruder/services/pulls/3,2144693,services,53322195,1,68836167,53322195
513547808,https://api.github.com/repos/obmarg/request_pot/pulls/139,27856297,request_pot,50881230,1,50881230,50881230
513547679,https://api.github.com/repos/obmarg/request_pot/pulls/138,27856297,request_pot,50881230,1,50881230,50881230
513547561,https://api.github.com/repos/obmarg/request_pot/pulls/137,27856297,request_pot,50881230,1,50881230,50881230
513547476,https://api.github.com/repos/obmarg/request_pot/pulls/136,27856297,request_pot,50881230,1,50881230,50881230
513547368,https://api.github.com/repos/obmarg/request_pot/pulls/135,27856297,request_pot,50881230,1,50881230,50881230
496021527,https://api.github.com/repos/obmarg/request_pot/pulls/131,27856297,request_pot,50881230,1,50881230,50881230
476874633,https://api.github.com/repos/obmarg/request_pot/pulls/129,27856297,request_pot,50881230,1,50881230,50881230
476863223,https://api.github.com/repos/obmarg/request_pot/pulls/125,27856297,request_pot,50881230,1,50881230,50881230
412035884,https://api.github.com/repos/obmarg/request_pot/pulls/115,27856297,request_pot,50881230,1,50881230,50881230
412035581,https://api.github.com/repos/obmarg/request_pot/pulls/114,27856297,request_pot,50881230,1,50881230,50881230
396829942,https://api.github.com/repos/obmarg/request_pot/pulls/109,27856297,request_pot,50881230,1,50881230,50881230
347290250,https://api.github.com/repos/obmarg/request_pot/pulls/95,27856297,request_pot,50881230,1,50881230,50881230
227516327,https://api.github.com/repos/obmarg/request_pot/pulls/43,27856297,request_pot,50881230,1,50881230,50881230
219261471,https://api.github.com/repos/obmarg/request_pot/pulls/40,27856297,request_pot,50881230,1,50881230,50881230
212530009,https://api.github.com/repos/obmarg/request_pot/pulls/30,27856297,request_pot,50881230,1,50881230,50881230
205314004,https://api.github.com/repos/obmarg/request_pot/pulls/24,27856297,request_pot,50881230,1,50881230,50881230
198507920,https://api.github.com/repos/obmarg/request_pot/pulls/16,27856297,request_pot,50881230,1,50881230,50881230
688129486,https://api.github.com/repos/oakesja/elm-news/pulls/27,49699333,elm-news,60563087,1,60563087,60563087
646996005,https://api.github.com/repos/oakesja/elm-news/pulls/26,49699333,elm-news,60563087,1,60563087,60563087
202684393,https://api.github.com/repos/nathankot/plaid-rust/pulls/3,810765,plaid-rust,60505771,3,141630406,60505771
205508913,https://api.github.com/repos/conradev/plist-rs/pulls/9,31167,plist-rs,60425362,1,143191550,60425362
172813128,https://api.github.com/repos/xtruder/nix-kubernetes/pulls/18,496447,nix-kubernetes,53286222,1,123885936,53286222
172811219,https://api.github.com/repos/xtruder/nix-kubernetes/pulls/17,496447,nix-kubernetes,53286222,1,123885936,53286222
172810646,https://api.github.com/repos/xtruder/nix-kubernetes/pulls/16,496447,nix-kubernetes,53286222,1,123885936,53286222
152522832,https://api.github.com/repos/xtruder/nix-kubernetes/pulls/15,221929,nix-kubernetes,53286222,1,110702164,53286222
